,Date,Hour,load,T
34442,2007-12-06,3,2933.0,17.333333333
34443,2007-12-06,4,2941.0,16.333333333
34444,2007-12-06,5,3051.0,15.0
34445,2007-12-06,6,3353.0,14.0
34446,2007-12-06,7,3902.0,11.0
34447,2007-12-06,8,4111.0,11.0
34448,2007-12-06,9,4111.0,10.333333333
34449,2007-12-06,10,4059.0,15.0
34450,2007-12-06,11,4029.0,17.333333333
34451,2007-12-06,12,4003.0,19.333333333
34452,2007-12-06,13,3961.0,21.333333333
34453,2007-12-06,14,3961.0,23.666666667
34454,2007-12-06,15,3942.0,25.0
34455,2007-12-06,16,3975.0,25.666666667
34456,2007-12-06,17,4365.0,25.666666667
34457,2007-12-06,18,4627.0,23.333333333
34458,2007-12-06,19,4620.0,23.0
34459,2007-12-06,20,4521.0,20.666666667
34460,2007-12-06,21,4353.0,19.333333333
34461,2007-12-06,22,4057.0,18.666666667
34462,2007-12-06,23,3652.0,18.333333333
34463,2007-12-06,24,3322.0,18.0
34464,2007-12-07,1,3130.0,16.0
34465,2007-12-07,2,3016.0,15.333333333
34466,2007-12-07,3,2975.0,14.666666667
34467,2007-12-07,4,2986.0,13.0
34468,2007-12-07,5,3098.0,12.333333333
34469,2007-12-07,6,3418.0,10.666666667
34470,2007-12-07,7,3947.0,11.0
34471,2007-12-07,8,4145.0,11.666666667
34472,2007-12-07,9,4161.0,14.333333333
34473,2007-12-07,10,4161.0,17.333333333
34474,2007-12-07,11,4129.0,19.666666667
34475,2007-12-07,12,4091.0,22.0
34476,2007-12-07,13,4034.0,25.666666667
34477,2007-12-07,14,4019.0,26.666666667
34478,2007-12-07,15,3962.0,28.0
34479,2007-12-07,16,4013.0,28.333333333
34480,2007-12-07,17,4307.0,29.0
34481,2007-12-07,18,4431.0,29.333333333
34482,2007-12-07,19,4344.0,28.666666667
34483,2007-12-07,20,4204.0,28.666666667
34484,2007-12-07,21,4054.0,27.0
34485,2007-12-07,22,3832.0,25.0
34486,2007-12-07,23,3505.0,23.333333333
34487,2007-12-07,24,3193.0,23.0
34488,2007-12-08,1,2987.0,21.666666667
34489,2007-12-08,2,2879.0,21.333333333
34490,2007-12-08,3,2827.0,21.666666667
34491,2007-12-08,4,2814.0,21.333333333
34492,2007-12-08,5,2845.0,22.0
34493,2007-12-08,6,2966.0,22.0
34494,2007-12-08,7,3188.0,23.666666667
34495,2007-12-08,8,3458.0,25.0
34496,2007-12-08,9,3685.0,26.0
34497,2007-12-08,10,3778.0,27.666666667
34498,2007-12-08,11,3753.0,29.666666667
34499,2007-12-08,12,3707.0,33.666666667
34500,2007-12-08,13,3634.0,37.0
34501,2007-12-08,14,3557.0,36.333333333
34502,2007-12-08,15,3534.0,37.0
34503,2007-12-08,16,3605.0,36.333333333
34504,2007-12-08,17,3970.0,34.333333333
34505,2007-12-08,18,4183.0,32.0
34506,2007-12-08,19,4116.0,31.0
34507,2007-12-08,20,3998.0,29.0
34508,2007-12-08,21,3865.0,27.333333333
34509,2007-12-08,22,3679.0,27.333333333
34510,2007-12-08,23,3378.0,26.0
34511,2007-12-08,24,3116.0,24.0
34512,2007-12-09,1,2905.0,23.333333333
34513,2007-12-09,2,2798.0,22.666666667
34514,2007-12-09,3,2755.0,20.333333333
34515,2007-12-09,4,2751.0,21.333333333
34516,2007-12-09,5,2780.0,17.0
34517,2007-12-09,6,2876.0,16.666666667
34518,2007-12-09,7,3050.0,16.0
34519,2007-12-09,8,3273.0,15.333333333
34520,2007-12-09,9,3569.0,15.666666667
34521,2007-12-09,10,3740.0,18.333333333
34522,2007-12-09,11,3796.0,20.333333333
34523,2007-12-09,12,3767.0,22.666666667
34524,2007-12-09,13,3750.0,24.0
34525,2007-12-09,14,3742.0,24.333333333
34526,2007-12-09,15,3728.0,24.666666667
34527,2007-12-09,16,3801.0,24.666666667
34528,2007-12-09,17,4190.0,24.0
34529,2007-12-09,18,4394.0,24.0
34530,2007-12-09,19,4330.0,24.0
34531,2007-12-09,20,4208.0,24.0
34532,2007-12-09,21,4015.0,23.666666667
34533,2007-12-09,22,3698.0,23.666666667
34534,2007-12-09,23,3312.0,23.666666667
34535,2007-12-09,24,3032.0,23.666666667
34536,2007-12-10,1,2864.0,23.666666667
34537,2007-12-10,2,2778.0,24.0
34538,2007-12-10,3,2758.0,24.0
34539,2007-12-10,4,2770.0,23.0
34540,2007-12-10,5,2899.0,22.666666667
34541,2007-12-10,6,3242.0,22.0
34542,2007-12-10,7,3765.0,21.666666667
34543,2007-12-10,8,4040.0,21.666666667
34544,2007-12-10,9,4095.0,22.0
34545,2007-12-10,10,4106.0,22.0
34546,2007-12-10,11,4124.0,23.333333333
34547,2007-12-10,12,4108.0,24.0
34548,2007-12-10,13,4031.0,25.666666667
34549,2007-12-10,14,3972.0,27.0
34550,2007-12-10,15,3905.0,28.333333333
34551,2007-12-10,16,3947.0,29.0
34552,2007-12-10,17,4343.0,27.666666667
34553,2007-12-10,18,4623.0,25.666666667
34554,2007-12-10,19,4613.0,22.666666667
34555,2007-12-10,20,4499.0,21.333333333
34556,2007-12-10,21,4301.0,19.0
34557,2007-12-10,22,3984.0,17.0
34558,2007-12-10,23,3555.0,16.0
34559,2007-12-10,24,3222.0,16.666666667
34560,2007-12-11,1,3026.0,15.666666667
34561,2007-12-11,2,2934.0,15.0
34562,2007-12-11,3,2904.0,14.666666667
34563,2007-12-11,4,2926.0,14.0
34564,2007-12-11,5,3020.0,14.0
34565,2007-12-11,6,3342.0,14.0
34566,2007-12-11,7,3894.0,13.666666667
34567,2007-12-11,8,4119.0,12.666666667
34568,2007-12-11,9,4076.0,14.0
34569,2007-12-11,10,4049.0,17.666666667
34570,2007-12-11,11,4025.0,21.0
34571,2007-12-11,12,3990.0,24.333333333
34572,2007-12-11,13,3938.0,27.666666667
34573,2007-12-11,14,3919.0,30.666666667
34574,2007-12-11,15,3885.0,32.333333333
34575,2007-12-11,16,3954.0,32.333333333
34576,2007-12-11,17,4313.0,32.0
34577,2007-12-11,18,4522.0,31.666666667
34578,2007-12-11,19,4473.0,32.0
34579,2007-12-11,20,4349.0,31.666666667
34580,2007-12-11,21,4151.0,31.666666667
34581,2007-12-11,22,3822.0,32.0
34582,2007-12-11,23,3388.0,32.666666667
34583,2007-12-11,24,3031.0,33.0
34584,2007-12-12,1,2811.0,33.333333333
34585,2007-12-12,2,2707.0,33.333333333
34586,2007-12-12,3,2660.0,33.333333333
34587,2007-12-12,4,2662.0,33.333333333
34588,2007-12-12,5,2772.0,33.333333333
34589,2007-12-12,6,3059.0,33.333333333
34590,2007-12-12,7,3600.0,33.333333333
34591,2007-12-12,8,3863.0,34.0
34592,2007-12-12,9,3879.0,34.0
34593,2007-12-12,10,3872.0,34.666666667
34594,2007-12-12,11,3862.0,38.333333333
34595,2007-12-12,12,3823.0,38.666666667
34596,2007-12-12,13,3774.0,39.666666667
34597,2007-12-12,14,3764.0,38.333333333
34598,2007-12-12,15,3763.0,38.0
34599,2007-12-12,16,3828.0,36.0
34600,2007-12-12,17,4219.0,34.0
34601,2007-12-12,18,4495.0,32.333333333
34602,2007-12-12,19,4496.0,30.666666667
34603,2007-12-12,20,4394.0,28.666666667
34604,2007-12-12,21,4252.0,26.666666667
34605,2007-12-12,22,3970.0,25.666666667
34606,2007-12-12,23,3583.0,23.333333333
34607,2007-12-12,24,3237.0,22.0
34608,2007-12-13,1,3018.0,21.0
34609,2007-12-13,2,2943.0,19.666666667
34610,2007-12-13,3,2905.0,18.333333333
34611,2007-12-13,4,2927.0,17.0
34612,2007-12-13,5,3046.0,15.0
34613,2007-12-13,6,3372.0,13.666666667
34614,2007-12-13,7,3930.0,11.0
34615,2007-12-13,8,4173.0,11.666666667
34616,2007-12-13,9,4176.0,12.0
34617,2007-12-13,10,4182.0,14.0
34618,2007-12-13,11,4185.0,15.0
34619,2007-12-13,12,4199.0,16.666666667
34620,2007-12-13,13,4167.0,17.666666667
34621,2007-12-13,14,4180.0,19.0
34622,2007-12-13,15,4185.0,18.333333333
34623,2007-12-13,16,4264.0,17.0
34624,2007-12-13,17,4572.0,17.0
34625,2007-12-13,18,4746.0,17.333333333
34626,2007-12-13,19,4712.0,17.333333333
34627,2007-12-13,20,4595.0,17.333333333
34628,2007-12-13,21,4390.0,17.333333333
34629,2007-12-13,22,4070.0,17.333333333
34630,2007-12-13,23,3645.0,17.666666667
34631,2007-12-13,24,3283.0,18.666666667
34632,2007-12-14,1,3087.0,18.666666667
34633,2007-12-14,2,2989.0,19.0
34634,2007-12-14,3,2932.0,19.333333333
34635,2007-12-14,4,2939.0,20.0
34636,2007-12-14,5,3040.0,20.333333333
34637,2007-12-14,6,3334.0,20.666666667
34638,2007-12-14,7,3848.0,21.0
34639,2007-12-14,8,4072.0,21.333333333
34640,2007-12-14,9,4088.0,22.0
34641,2007-12-14,10,4089.0,22.666666667
34642,2007-12-14,11,4049.0,24.666666667
34643,2007-12-14,12,3996.0,27.666666667
34644,2007-12-14,13,3916.0,31.333333333
34645,2007-12-14,14,3878.0,35.0
34646,2007-12-14,15,3844.0,35.666666667
34647,2007-12-14,16,3874.0,37.0
34648,2007-12-14,17,4195.0,36.0
34649,2007-12-14,18,4373.0,34.0
34650,2007-12-14,19,4309.0,34.0
34651,2007-12-14,20,4186.0,33.333333333
34652,2007-12-14,21,4049.0,32.333333333
34653,2007-12-14,22,3844.0,29.666666667
34654,2007-12-14,23,3533.0,27.0
34655,2007-12-14,24,3235.0,25.0
34656,2007-12-15,1,3021.0,23.333333333
34657,2007-12-15,2,2921.0,21.0
34658,2007-12-15,3,2880.0,18.333333333
34659,2007-12-15,4,2881.0,15.333333333
34660,2007-12-15,5,2969.0,13.666666667
34661,2007-12-15,6,3111.0,12.0
34662,2007-12-15,7,3354.0,11.0
34663,2007-12-15,8,3631.0,19.333333333
34664,2007-12-15,9,3882.0,9.0
34665,2007-12-15,10,3983.0,9.3333333333
34666,2007-12-15,11,3970.0,10.666666667
34667,2007-12-15,12,3919.0,11.666666667
34668,2007-12-15,13,3846.0,13.333333333
34669,2007-12-15,14,3797.0,14.333333333
34670,2007-12-15,15,3786.0,14.333333333
34671,2007-12-15,16,3838.0,14.333333333
34672,2007-12-15,17,4175.0,14.0
34673,2007-12-15,18,4393.0,13.333333333
34674,2007-12-15,19,4308.0,13.0
34675,2007-12-15,20,4175.0,13.0
34676,2007-12-15,21,4032.0,13.0
34677,2007-12-15,22,3841.0,13.333333333
34678,2007-12-15,23,3579.0,13.0
34679,2007-12-15,24,3286.0,13.0
34680,2007-12-16,1,3059.0,13.333333333
34681,2007-12-16,2,2921.0,12.666666667
34682,2007-12-16,3,2863.0,12.333333333
34683,2007-12-16,4,2852.0,13.0
34684,2007-12-16,5,2870.0,12.333333333
34685,2007-12-16,6,2958.0,11.666666667
34686,2007-12-16,7,3122.0,11.666666667
34687,2007-12-16,8,3389.0,11.666666667
34688,2007-12-16,9,3680.0,12.0
34689,2007-12-16,10,3948.0,12.0
34690,2007-12-16,11,4098.0,13.0
34691,2007-12-16,12,4182.0,14.333333333
34692,2007-12-16,13,4208.0,15.666666667
34693,2007-12-16,14,4146.0,16.333333333
34694,2007-12-16,15,4082.0,17.333333333
34695,2007-12-16,16,4080.0,18.333333333
34696,2007-12-16,17,4422.0,18.0
34697,2007-12-16,18,4622.0,18.0
34698,2007-12-16,19,4492.0,19.333333333
34699,2007-12-16,20,4290.0,20.0
34700,2007-12-16,21,4045.0,20.666666667
34701,2007-12-16,22,3707.0,20.666666667
34702,2007-12-16,23,3332.0,19.666666667
34703,2007-12-16,24,3037.0,20.0
34704,2007-12-17,1,2855.0,20.0
34705,2007-12-17,2,2783.0,21.666666667
34706,2007-12-17,3,2763.0,22.333333333
34707,2007-12-17,4,2797.0,21.0
34708,2007-12-17,5,2914.0,18.666666667
34709,2007-12-17,6,3236.0,16.666666667
34710,2007-12-17,7,3735.0,15.0
34711,2007-12-17,8,3966.0,14.0
34712,2007-12-17,9,4036.0,13.666666667
34713,2007-12-17,10,4051.0,14.666666667
34714,2007-12-17,11,4072.0,16.0
34715,2007-12-17,12,4046.0,17.333333333
34716,2007-12-17,13,4011.0,18.666666667
34717,2007-12-17,14,4003.0,20.0
34718,2007-12-17,15,3979.0,20.666666667
34719,2007-12-17,16,4023.0,21.0
34720,2007-12-17,17,4373.0,20.0
34721,2007-12-17,18,4643.0,18.0
34722,2007-12-17,19,4634.0,17.666666667
34723,2007-12-17,20,4536.0,17.333333333
34724,2007-12-17,21,4361.0,16.333333333
34725,2007-12-17,22,4056.0,16.0
34726,2007-12-17,23,3651.0,16.0
34727,2007-12-17,24,3303.0,15.333333333
34728,2007-12-18,1,3104.0,14.666666667
34729,2007-12-18,2,3009.0,13.0
34730,2007-12-18,3,2966.0,12.0
34731,2007-12-18,4,2974.0,10.333333333
34732,2007-12-18,5,3084.0,7.3333333333
34733,2007-12-18,6,3410.0,4.3333333333
34734,2007-12-18,7,3958.0,4.6666666667
34735,2007-12-18,8,4189.0,2.6666666667
34736,2007-12-18,9,4178.0,3.3333333333
34737,2007-12-18,10,4142.0,7.6666666667
34738,2007-12-18,11,4140.0,13.333333333
34739,2007-12-18,12,4099.0,16.333333333
34740,2007-12-18,13,4018.0,19.333333333
34741,2007-12-18,14,4000.0,22.0
34742,2007-12-18,15,3965.0,23.666666667
34743,2007-12-18,16,4042.0,24.666666667
34744,2007-12-18,17,4391.0,23.333333333
34745,2007-12-18,18,4620.0,20.666666667
34746,2007-12-18,19,4620.0,20.333333333
34747,2007-12-18,20,4584.0,18.333333333
34748,2007-12-18,21,4441.0,16.333333333
34749,2007-12-18,22,4163.0,14.333333333
34750,2007-12-18,23,3750.0,13.666666667
34751,2007-12-18,24,3393.0,12.666666667
34752,2007-12-19,1,3173.0,11.666666667
34753,2007-12-19,2,3045.0,11.333333333
34754,2007-12-19,3,3013.0,11.0
34755,2007-12-19,4,3045.0,10.666666667
34756,2007-12-19,5,3145.0,10.666666667
34757,2007-12-19,6,3451.0,12.333333333
34758,2007-12-19,7,3998.0,13.666666667
34759,2007-12-19,8,4247.0,14.333333333
34760,2007-12-19,9,4227.0,15.333333333
34761,2007-12-19,10,4205.0,18.0
34762,2007-12-19,11,4145.0,20.0
34763,2007-12-19,12,4052.0,24.0
34764,2007-12-19,13,3980.0,26.0
34765,2007-12-19,14,3972.0,28.0
34766,2007-12-19,15,3951.0,29.666666667
34767,2007-12-19,16,4033.0,30.333333333
34768,2007-12-19,17,4377.0,30.666666667
34769,2007-12-19,18,4561.0,29.0
34770,2007-12-19,19,4540.0,27.666666667
34771,2007-12-19,20,4452.0,27.0
34772,2007-12-19,21,4305.0,27.0
34773,2007-12-19,22,4006.0,27.333333333
34774,2007-12-19,23,3588.0,26.666666667
34775,2007-12-19,24,3221.0,26.666666667
34776,2007-12-20,1,3005.0,26.333333333
34777,2007-12-20,2,2882.0,26.0
34778,2007-12-20,3,2840.0,26.0
34779,2007-12-20,4,2852.0,25.666666667
34780,2007-12-20,5,2960.0,24.0
34781,2007-12-20,6,3226.0,23.333333333
34782,2007-12-20,7,3668.0,23.0
34783,2007-12-20,8,3942.0,23.0
34784,2007-12-20,9,4040.0,22.666666667
34785,2007-12-20,10,4105.0,23.333333333
34786,2007-12-20,11,4151.0,24.0
34787,2007-12-20,12,4161.0,25.0
34788,2007-12-20,13,4121.0,26.0
34789,2007-12-20,14,4098.0,26.0
34790,2007-12-20,15,4050.0,26.0
34791,2007-12-20,16,4069.0,25.666666667
34792,2007-12-20,17,4372.0,25.666666667
34793,2007-12-20,18,4574.0,25.333333333
34794,2007-12-20,19,4554.0,24.333333333
34795,2007-12-20,20,4450.0,23.666666667
34796,2007-12-20,21,4280.0,22.666666667
34797,2007-12-20,22,3986.0,22.333333333
34798,2007-12-20,23,3573.0,22.666666667
34799,2007-12-20,24,3225.0,22.0
34800,2007-12-21,1,3003.0,21.333333333
34801,2007-12-21,2,2883.0,20.666666667
34802,2007-12-21,3,2839.0,20.0
34803,2007-12-21,4,2846.0,19.333333333
34804,2007-12-21,5,2957.0,18.333333333
34805,2007-12-21,6,3248.0,17.666666667
34806,2007-12-21,7,3758.0,18.0
34807,2007-12-21,8,3990.0,18.0
34808,2007-12-21,9,3993.0,18.0
34809,2007-12-21,10,3995.0,19.666666667
34810,2007-12-21,11,3951.0,22.333333333
34811,2007-12-21,12,3888.0,22.333333333
34812,2007-12-21,13,3794.0,24.0
34813,2007-12-21,14,3750.0,25.0
34814,2007-12-21,15,3703.0,26.666666667
34815,2007-12-21,16,3742.0,26.333333333
34816,2007-12-21,17,4104.0,25.333333333
34817,2007-12-21,18,4338.0,23.0
34818,2007-12-21,19,4314.0,21.333333333
34819,2007-12-21,20,4188.0,18.333333333
34820,2007-12-21,21,4083.0,17.333333333
34821,2007-12-21,22,3895.0,16.0
34822,2007-12-21,23,3569.0,15.0
34823,2007-12-21,24,3242.0,14.333333333
34824,2007-12-22,1,3006.0,15.333333333
34825,2007-12-22,2,2868.0,15.333333333
34826,2007-12-22,3,2821.0,16.666666667
34827,2007-12-22,4,2809.0,17.333333333
34828,2007-12-22,5,2837.0,19.0
34829,2007-12-22,6,2937.0,20.0
34830,2007-12-22,7,3152.0,20.333333333
34831,2007-12-22,8,3414.0,22.0
34832,2007-12-22,9,3682.0,21.666666667
34833,2007-12-22,10,3811.0,22.0
34834,2007-12-22,11,3809.0,23.666666667
34835,2007-12-22,12,3763.0,25.666666667
34836,2007-12-22,13,3695.0,27.666666667
34837,2007-12-22,14,3633.0,29.0
34838,2007-12-22,15,3582.0,30.0
34839,2007-12-22,16,3634.0,30.666666667
34840,2007-12-22,17,3951.0,30.666666667
34841,2007-12-22,18,4134.0,30.333333333
34842,2007-12-22,19,4079.0,30.0
34843,2007-12-22,20,3954.0,30.333333333
34844,2007-12-22,21,3828.0,30.333333333
34845,2007-12-22,22,3616.0,30.666666667
34846,2007-12-22,23,3334.0,31.0
34847,2007-12-22,24,3031.0,31.0
34848,2007-12-23,1,2780.0,30.666666667
34849,2007-12-23,2,2639.0,31.0
34850,2007-12-23,3,2563.0,31.0
34851,2007-12-23,4,2533.0,32.0
34852,2007-12-23,5,2533.0,32.0
34853,2007-12-23,6,2619.0,32.0
34854,2007-12-23,7,2800.0,32.333333333
34855,2007-12-23,8,3056.0,32.333333333
34856,2007-12-23,9,3329.0,33.0
34857,2007-12-23,10,3498.0,33.0
34858,2007-12-23,11,3538.0,34.333333333
34859,2007-12-23,12,3566.0,35.666666667
34860,2007-12-23,13,3550.0,36.333333333
34861,2007-12-23,14,3496.0,37.333333333
34862,2007-12-23,15,3474.0,37.333333333
34863,2007-12-23,16,3563.0,38.333333333
34864,2007-12-23,17,3893.0,39.0
34865,2007-12-23,18,4044.0,39.666666667
34866,2007-12-23,19,3976.0,40.333333333
34867,2007-12-23,20,3870.0,43.0
34868,2007-12-23,21,3714.0,46.0
34869,2007-12-23,22,3482.0,46.0
34870,2007-12-23,23,3147.0,45.666666667
34871,2007-12-23,24,2833.0,45.0
34872,2007-12-24,1,2608.0,44.333333333
34873,2007-12-24,2,2481.0,44.0
34874,2007-12-24,3,2418.0,43.333333333
34875,2007-12-24,4,2409.0,40.666666667
34876,2007-12-24,5,2478.0,38.666666667
34877,2007-12-24,6,2642.0,36.333333333
34878,2007-12-24,7,2948.0,34.333333333
34879,2007-12-24,8,3191.0,32.666666667
34880,2007-12-24,9,3431.0,31.333333333
34881,2007-12-24,10,3583.0,33.666666667
34882,2007-12-24,11,3635.0,35.0
34883,2007-12-24,12,3616.0,35.666666667
34884,2007-12-24,13,3564.0,35.0
34885,2007-12-24,14,3510.0,35.333333333
34886,2007-12-24,15,3493.0,36.0
34887,2007-12-24,16,3542.0,35.666666667
34888,2007-12-24,17,3818.0,36.0
34889,2007-12-24,18,3937.0,35.0
34890,2007-12-24,19,3754.0,35.0
34891,2007-12-24,20,3589.0,35.0
34892,2007-12-24,21,3506.0,34.333333333
34893,2007-12-24,22,3386.0,35.0
34894,2007-12-24,23,3179.0,34.333333333
34895,2007-12-24,24,2899.0,34.333333333
34896,2007-12-25,1,2665.0,34.0
34897,2007-12-25,2,2518.0,34.333333333
34898,2007-12-25,3,2450.0,34.666666667
34899,2007-12-25,4,2425.0,35.0
34900,2007-12-25,5,2449.0,35.0
34901,2007-12-25,6,2533.0,35.0
34902,2007-12-25,7,2735.0,34.666666667
34903,2007-12-25,8,2963.0,34.333333333
34904,2007-12-25,9,3169.0,35.0
34905,2007-12-25,10,3249.0,35.666666667
34906,2007-12-25,11,3270.0,37.666666667
34907,2007-12-25,12,3281.0,38.333333333
34908,2007-12-25,13,3228.0,39.333333333
34909,2007-12-25,14,3105.0,40.0
34910,2007-12-25,15,3030.0,40.0
34911,2007-12-25,16,3056.0,39.666666667
34912,2007-12-25,17,3305.0,38.333333333
34913,2007-12-25,18,3500.0,36.333333333
34914,2007-12-25,19,3518.0,36.0
34915,2007-12-25,20,3498.0,34.333333333
34916,2007-12-25,21,3442.0,30.333333333
34917,2007-12-25,22,3291.0,28.666666667
34918,2007-12-25,23,3022.0,27.0
34919,2007-12-25,24,2765.0,25.333333333
34920,2007-12-26,1,2621.0,25.333333333
34921,2007-12-26,2,2558.0,24.333333333
34922,2007-12-26,3,2521.0,24.333333333
34923,2007-12-26,4,2538.0,23.0
34924,2007-12-26,5,2645.0,22.666666667
34925,2007-12-26,6,2911.0,23.0
34926,2007-12-26,7,3258.0,22.0
34927,2007-12-26,8,3543.0,21.0
34928,2007-12-26,9,3733.0,21.666666667
34929,2007-12-26,10,3830.0,24.666666667
34930,2007-12-26,11,3875.0,26.666666667
34931,2007-12-26,12,3851.0,31.333333333
34932,2007-12-26,13,3783.0,34.666666667
34933,2007-12-26,14,3742.0,35.666666667
34934,2007-12-26,15,3711.0,36.0
34935,2007-12-26,16,3752.0,37.0
34936,2007-12-26,17,4108.0,34.666666667
34937,2007-12-26,18,4342.0,33.333333333
34938,2007-12-26,19,4296.0,31.333333333
34939,2007-12-26,20,4173.0,30.333333333
34940,2007-12-26,21,3977.0,30.0
34941,2007-12-26,22,3717.0,29.333333333
34942,2007-12-26,23,3373.0,28.666666667
34943,2007-12-26,24,3033.0,28.333333333
34944,2007-12-27,1,2821.0,28.333333333
34945,2007-12-27,2,2716.0,28.333333333
34946,2007-12-27,3,2674.0,30.333333333
34947,2007-12-27,4,2681.0,31.0
34948,2007-12-27,5,2758.0,31.0
34949,2007-12-27,6,2971.0,31.333333333
34950,2007-12-27,7,3346.0,31.0
34951,2007-12-27,8,3669.0,31.333333333
34952,2007-12-27,9,3825.0,31.666666667
34953,2007-12-27,10,3927.0,32.0
34954,2007-12-27,11,3995.0,33.333333333
34955,2007-12-27,12,3997.0,33.0
34956,2007-12-27,13,3953.0,33.666666667
34957,2007-12-27,14,3950.0,33.333333333
34958,2007-12-27,15,3928.0,32.666666667
34959,2007-12-27,16,4006.0,32.0
34960,2007-12-27,17,4269.0,32.0
34961,2007-12-27,18,4464.0,32.0
34962,2007-12-27,19,4413.0,31.666666667
34963,2007-12-27,20,4261.0,32.0
34964,2007-12-27,21,4064.0,32.333333333
34965,2007-12-27,22,3753.0,32.0
34966,2007-12-27,23,3369.0,31.666666667
34967,2007-12-27,24,3037.0,32.0
34968,2007-12-28,1,2826.0,31.666666667
34969,2007-12-28,2,2721.0,32.333333333
34970,2007-12-28,3,2656.0,32.0
34971,2007-12-28,4,2659.0,32.0
34972,2007-12-28,5,2731.0,32.333333333
34973,2007-12-28,6,2941.0,31.666666667
34974,2007-12-28,7,3298.0,31.666666667
34975,2007-12-28,8,3566.0,31.0
34976,2007-12-28,9,3738.0,31.333333333
34977,2007-12-28,10,3823.0,32.666666667
34978,2007-12-28,11,3867.0,33.333333333
34979,2007-12-28,12,3843.0,35.0
34980,2007-12-28,13,3779.0,35.333333333
34981,2007-12-28,14,3727.0,36.0
34982,2007-12-28,15,3691.0,37.0
34983,2007-12-28,16,3718.0,36.0
34984,2007-12-28,17,4010.0,35.333333333
34985,2007-12-28,18,4201.0,32.0
34986,2007-12-28,19,4127.0,31.333333333
34987,2007-12-28,20,3968.0,31.0
34988,2007-12-28,21,3810.0,30.666666667
34989,2007-12-28,22,3580.0,31.666666667
34990,2007-12-28,23,3250.0,31.666666667
34991,2007-12-28,24,2932.0,33.333333333
34992,2007-12-29,1,2716.0,34.333333333
34993,2007-12-29,2,2602.0,35.666666667
34994,2007-12-29,3,2540.0,35.0
34995,2007-12-29,4,2517.0,35.666666667
34996,2007-12-29,5,2541.0,36.0
34997,2007-12-29,6,2645.0,36.0
34998,2007-12-29,7,2830.0,36.333333333
34999,2007-12-29,8,3078.0,36.333333333
35000,2007-12-29,9,3366.0,36.333333333
35001,2007-12-29,10,3605.0,37.666666667
35002,2007-12-29,11,3707.0,38.0
35003,2007-12-29,12,3700.0,38.333333333
35004,2007-12-29,13,3623.0,38.333333333
35005,2007-12-29,14,3536.0,38.333333333
35006,2007-12-29,15,3462.0,38.333333333
35007,2007-12-29,16,3488.0,38.333333333
35008,2007-12-29,17,3798.0,38.666666667
35009,2007-12-29,18,4061.0,39.0
35010,2007-12-29,19,4014.0,39.333333333
35011,2007-12-29,20,3876.0,39.0
35012,2007-12-29,21,3697.0,38.666666667
35013,2007-12-29,22,3494.0,38.0
35014,2007-12-29,23,3229.0,37.0
35015,2007-12-29,24,2976.0,35.666666667
35016,2007-12-30,1,2722.0,35.333333333
35017,2007-12-30,2,2571.0,35.0
35018,2007-12-30,3,2503.0,36.0
35019,2007-12-30,4,2482.0,35.0
35020,2007-12-30,5,2505.0,34.333333333
35021,2007-12-30,6,2584.0,33.333333333
35022,2007-12-30,7,2732.0,32.666666667
35023,2007-12-30,8,2937.0,29.666666667
35024,2007-12-30,9,3188.0,30.666666667
35025,2007-12-30,10,3358.0,32.333333333
35026,2007-12-30,11,3430.0,35.0
35027,2007-12-30,12,3447.0,35.666666667
35028,2007-12-30,13,3407.0,37.0
35029,2007-12-30,14,3367.0,37.333333333
35030,2007-12-30,15,3334.0,37.0
35031,2007-12-30,16,3433.0,37.0
35032,2007-12-30,17,3795.0,36.0
35033,2007-12-30,18,4062.0,34.333333333
35034,2007-12-30,19,4003.0,32.666666667
35035,2007-12-30,20,3855.0,32.666666667
35036,2007-12-30,21,3676.0,32.666666667
35037,2007-12-30,22,3426.0,33.0
35038,2007-12-30,23,3123.0,33.0
35039,2007-12-30,24,2838.0,33.333333333
35040,2007-12-31,1,2648.0,31.333333333
35041,2007-12-31,2,2558.0,30.333333333
